0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111
0.5770140790213355,0.0,0.33333333333333337,0.33333333333333337,0.34615384615384603,0.40633533588203163,0.2984760903836048,0.262108262108262,0.35775615340583844,0.28106852497096413,0.23316638842515305,0.3053788316946212,0.3873820754716982,0.3473564525298466,0.3293515358361773,0.3034072471606274,0.49849224086130595,0.7533735356644946,0.5111445783132531,0.2400374856689278,0.6343123306540939,0.282130551276929,0.1659536110711617,0.36741335571878286,0.6258161012103474,0.5164077693198745,0.5206852896982936,0.4399873626034516,0.4847402552699336,0.26294013543775296,0.47463023396808524,0.34171413494822733,0.41002670966042754,0.2573867970581345,0.10024853760863817,0.7814430601379563,0.8675823458757312,0.8309831456150034,0.38729990573957895,0.3047401021825564,0.34615384615384603,0.40633533588203163,0.2984760903836048,0.262108262108262,0.35775615340583844,0.28106852497096413,0.23316638842515305,0.3053788316946212,0.3873820754716982,0.3473564525298466,0.3293515358361773,0.3034072471606274,0.49849224086130595,0.7533735356644946,0.5111445783132531,0.2400374856689278,0.6343123306540939,0.282130551276929,0.1659536110711617,0.36741335571878286,0.6258161012103474,0.5164077693198745,0.5206852896982936,0.4399873626034516,0.4847402552699336,0.26294013543775296,0.47463023396808524,0.34171413494822733,0.41002670966042754,0.2573867970581345,0.10024853760863817,0.7814430601379563,0.8675823458757312,0.8309831456150034,0.38729990573957895,0.3047401021825564,0.34498308906426145,0.40633533588203163,0.2984760903836048,0.262108262108262,0.35775615340583844,0.28106852497096413,0.23316638842515305,0.3053788316946212,0.3873820754716982,0.3473564525298466,0.3293515358361773,0.3034072471606274,0.49849224086130595,0.7533735356644946,0.5111445783132531,0.2400374856689278,0.6343123306540939,0.282130551276929,0.1659536110711617,0.36741335571878286,0.6258161012103474,0.5164077693198745,0.5206852896982936,0.4399873626034516,0.4847402552699336,0.26294013543775296,0.47463023396808524,0.34171413494822733,0.41002670966042754,0.2573867970581345,0.10024853760863817,0.7814430601379563,0.8675823458757312,0.8309831456150034,0.38729990573957895,0.3047401021825564
0.6404226714411946,0.0,0.16666666666666666,0.6666666666666666,0.1114253393665158,0.12561441835062806,0.15869679453494484,0.19886039886039877,0.16886090440755577,0.16434378629500582,0.12242626599888703,0.13649508386350492,0.10023584905660371,0.1267765776009096,0.14391353811149027,0.0816657652785289,0.2376226753149493,0.32210173158306543,0.6376506024096387,0.7659836551445944,0.6390696731339993,0.5629564539194558,0.39626126215963575,0.3770549087093391,0.16119830775163124,0.31751613437034587,0.48537106964698173,0.14523854687880933,0.5887951093915662,0.29328441455394305,0.4916021810783384,0.42588597183590693,0.6445994091293166,0.10400421291788131,0.8497697599861631,0.5076672412051808,0.33128365711106245,0.5708786099434349,0.45976866879993405,0.35578090565302833,0.1114253393665158,0.12561441835062806,0.15869679453494484,0.19886039886039877,0.16886090440755577,0.16434378629500582,0.12242626599888703,0.13649508386350492,0.10023584905660371,0.1267765776009096,0.14391353811149027,0.0816657652785289,0.2376226753149493,0.32210173158306543,0.6376506024096387,0.7659836551445944,0.6390696731339993,0.5629564539194558,0.39626126215963575,0.3770549087093391,0.16119830775163124,0.31751613437034587,0.48537106964698173,0.14523854687880933,0.5887951093915662,0.29328441455394305,0.4916021810783384,0.42588597183590693,0.6445994091293166,0.10400421291788131,0.8497697599861631,0.5076672412051808,0.33128365711106245,0.5708786099434349,0.45976866879993405,0.35578090565302833,0.11104847801578352,0.12561441835062806,0.15869679453494484,0.19886039886039877,0.16886090440755577,0.16434378629500582,0.12242626599888703,0.13649508386350492,0.10023584905660371,0.1267765776009096,0.14391353811149027,0.0816657652785289,0.2376226753149493,0.32210173158306543,0.6376506024096387,0.7659836551445944,0.6390696731339993,0.5629564539194558,0.39626126215963575,0.3770549087093391,0.16119830775163124,0.31751613437034587,0.48537106964698173,0.14523854687880933,0.5887951093915662,0.29328441455394305,0.4916021810783384,0.42588597183590693,0.6445994091293166,0.10400421291788131,0.8497697599861631,0.5076672412051808,0.33128365711106245,0.5708786099434349,0.45976866879993405,0.35578090565302833
0.7276541285687343,0.0,0.16666666666666666,0.33333333333333337,0.38348416289592757,0.28945931185144735,0.23909616395165534,0.29800569800569787,0.30223239839725236,0.32578397212543575,0.26933778519755147,0.30595720069404286,0.3142688679245283,0.36498010233086986,0.3435722411831626,0.28772309356408876,0.6232660766121914,0.3182076295146099,0.29821786897590363,0.37129687590489824,0.3947221963238885,0.44502152938221884,0.3108983388609994,0.3693599160545644,0.3659280246014922,0.5809062799933811,0.5734256706548306,0.3801832550651183,0.39781446346041704,0.39313840697259916,0.4531773773598431,0.26163895820399397,0.1941992045140255,0.25978402936444756,0.3428206393848088,0.5354748414833725,0.540030618153799,0.5456974823110761,0.241732638364895,0.40631099505779744,0.38348416289592757,0.28945931185144735,0.23909616395165534,0.29800569800569787,0.30223239839725236,0.32578397212543575,0.26933778519755147,0.30595720069404286,0.3142688679245283,0.36498010233086986,0.3435722411831626,0.28772309356408876,0.6232660766121914,0.3182076295146099,0.29821786897590363,0.37129687590489824,0.3947221963238885,0.44502152938221884,0.3108983388609994,0.3693599160545644,0.3659280246014922,0.5809062799933811,0.5734256706548306,0.3801832550651183,0.39781446346041704,0.39313840697259916,0.4531773773598431,0.26163895820399397,0.1941992045140255,0.25978402936444756,0.3428206393848088,0.5354748414833725,0.540030618153799,0.5456974823110761,0.241732638364895,0.40631099505779744,0.38218714768883866,0.28945931185144735,0.23909616395165534,0.29800569800569787,0.30223239839725236,0.32578397212543575,0.26933778519755147,0.30595720069404286,0.3142688679245283,0.36498010233086986,0.3435722411831626,0.28772309356408876,0.6232660766121914,0.3182076295146099,0.29821786897590363,0.37129687590489824,0.3947221963238885,0.44502152938221884,0.3108983388609994,0.3693599160545644,0.3659280246014922,0.5809062799933811,0.5734256706548306,0.3801832550651183,0.39781446346041704,0.39313840697259916,0.4531773773598431,0.26163895820399397,0.1941992045140255,0.25978402936444756,0.3428206393848088,0.5354748414833725,0.540030618153799,0.5456974823110761,0.241732638364895,0.40631099505779744
0.6856153127987225,0.0,0.6666666666666667,0.6666666666666666,0.1736425339366516,0.11632987438558165,0.12243825538623226,0.15555555555555553,0.10704064109902686,0.13124274099883862,0.16360601001669453,0.11220358588779641,0.17983490566037735,0.15804434337691875,0.13879408418657568,0.10870740941049215,0.5504413605285212,0.26974769536695886,0.44124189006024106,0.5266274770020338,0.23652530563769725,0.3811795746497424,0.6463404913087945,0.2455942077649529,0.5881377588260348,0.48767168624855195,0.4570273139577601,0.29672037970942267,0.31271071702304365,0.4360254533704424,0.3902186651985611,0.22284280225458897,0.04409195359971996,0.23939070894867776,0.4240910400700333,0.13697645955678173,0.38199116465424066,0.22312881402195206,0.4436510403613285,0.3067253292317229,0.1736425339366516,0.11632987438558165,0.12243825538623226,0.15555555555555553,0.10704064109902686,0.13124274099883862,0.16360601001669453,0.11220358588779641,0.17983490566037735,0.15804434337691875,0.13879408418657568,0.10870740941049215,0.5504413605285212,0.26974769536695886,0.44124189006024106,0.5266274770020338,0.23652530563769725,0.3811795746497424,0.6463404913087945,0.2455942077649529,0.5881377588260348,0.48767168624855195,0.4570273139577601,0.29672037970942267,0.31271071702304365,0.4360254533704424,0.3902186651985611,0.22284280225458897,0.04409195359971996,0.23939070894867776,0.4240910400700333,0.13697645955678173,0.38199116465424066,0.22312881402195206,0.4436510403613285,0.3067253292317229,0.17305524239007894,0.11632987438558165,0.12243825538623226,0.15555555555555553,0.10704064109902686,0.13124274099883862,0.16360601001669453,0.11220358588779641,0.17983490566037735,0.15804434337691875,0.13879408418657568,0.10870740941049215,0.5504413605285212,0.26974769536695886,0.44124189006024106,0.5266274770020338,0.23652530563769725,0.3811795746497424,0.6463404913087945,0.2455942077649529,0.5881377588260348,0.48767168624855195,0.4570273139577601,0.29672037970942267,0.31271071702304365,0.4360254533704424,0.3902186651985611,0.22284280225458897,0.04409195359971996,0.23939070894867776,0.4240910400700333,0.13697645955678173,0.38199116465424066,0.22312881402195206,0.4436510403613285,0.3067253292317229
0.8803247532075038,0.0,0.8333333333333334,0.6666666666666666,0.17138009049773759,0.10431458219552162,0.11508145034156597,0.1396011396011396,0.09673726388093881,0.16144018583042977,0.12186978297161935,0.12434933487565067,0.18101415094339618,0.10687890847072201,0.13538111490329913,0.08220659816116818,0.5387768006588225,0.20398063550658674,0.4036395557228918,0.4404072513390449,0.1715946969784441,0.5460351409483291,0.3929409560604298,0.3111362182581321,0.5955569278020516,0.20960891113685265,0.43813147683161247,0.14660347705517252,0.3255903289319697,0.3722877101744073,0.5829546475691512,0.251436081717495,0.45379444888960574,0.20499009576111682,0.2733449174040148,0.2212493412591261,0.32784556196972137,0.5888743935922305,0.35721185907849584,0.11535063402071,0.17138009049773759,0.10431458219552162,0.11508145034156597,0.1396011396011396,0.09673726388093881,0.16144018583042977,0.12186978297161935,0.12434933487565067,0.18101415094339618,0.10687890847072201,0.13538111490329913,0.08220659816116818,0.5387768006588225,0.20398063550658674,0.4036395557228918,0.4404072513390449,0.1715946969784441,0.5460351409483291,0.3929409560604298,0.3111362182581321,0.5955569278020516,0.20960891113685265,0.43813147683161247,0.14660347705517252,0.3255903289319697,0.3722877101744073,0.5829546475691512,0.251436081717495,0.45379444888960574,0.20499009576111682,0.2733449174040148,0.2212493412591261,0.32784556196972137,0.5888743935922305,0.35721185907849584,0.11535063402071,0.17080045095828636,0.10431458219552162,0.11508145034156597,0.1396011396011396,0.09673726388093881,0.16144018583042977,0.12186978297161935,0.12434933487565067,0.18101415094339618,0.10687890847072201,0.13538111490329913,0.08220659816116818,0.5387768006588225,0.20398063550658674,0.4036395557228918,0.4404072513390449,0.1715946969784441,0.5460351409483291,0.3929409560604298,0.3111362182581321,0.5955569278020516,0.20960891113685265,0.43813147683161247,0.14660347705517252,0.3255903289319697,0.3722877101744073,0.5829546475691512,0.251436081717495,0.45379444888960574,0.20499009576111682,0.2733449174040148,0.2212493412591261,0.32784556196972137,0.5888743935922305,0.35721185907849584,0.11535063402071
0.7704203593945391,0.0,0.8333333333333334,0.6666666666666666,0.23190045248868776,0.10759148006553795,0.11823436678928007,0.143019943019943,0.10303377218088153,0.15563298490127767,0.1413466889259878,0.0896471949103528,0.16332547169811318,0.12279704377487205,0.1200227531285552,0.138994050838291,0.8417402248632024,0.22073338711358725,0.41995481927710854,0.4569751638362516,0.21165218470497127,0.5159890521996406,0.5113270133350465,0.12200069674711433,0.5007939058811137,0.29571404931325507,0.35345013547307413,0.46951026818864494,0.46853277157425666,0.46886861752956044,0.4561298940514016,0.17990497281595008,0.4022567721777648,0.18382589633453428,0.2128268971999958,0.26733607344009425,0.41226351618002965,0.32236437785084693,0.3367108032078656,0.11254150793792661,0.23190045248868776,0.10759148006553795,0.11823436678928007,0.143019943019943,0.10303377218088153,0.15563298490127767,0.1413466889259878,0.0896471949103528,0.16332547169811318,0.12279704377487205,0.1200227531285552,0.138994050838291,0.8417402248632024,0.22073338711358725,0.41995481927710854,0.4569751638362516,0.21165218470497127,0.5159890521996406,0.5113270133350465,0.12200069674711433,0.5007939058811137,0.29571404931325507,0.35345013547307413,0.46951026818864494,0.46853277157425666,0.46886861752956044,0.4561298940514016,0.17990497281595008,0.4022567721777648,0.18382589633453428,0.2128268971999958,0.26733607344009425,0.41226351618002965,0.32236437785084693,0.3367108032078656,0.11254150793792661,0.23111612175873728,0.10759148006553795,0.11823436678928007,0.143019943019943,0.10303377218088153,0.15563298490127767,0.1413466889259878,0.0896471949103528,0.16332547169811318,0.12279704377487205,0.1200227531285552,0.138994050838291,0.8417402248632024,0.22073338711358725,0.41995481927710854,0.4569751638362516,0.21165218470497127,0.5159890521996406,0.5113270133350465,0.12200069674711433,0.5007939058811137,0.29571404931325507,0.35345013547307413,0.46951026818864494,0.46853277157425666,0.46886861752956044,0.4561298940514016,0.17990497281595008,0.4022567721777648,0.18382589633453428,0.2128268971999958,0.26733607344009425,0.41226351618002965,0.32236437785084693,0.3367108032078656,0.11254150793792661
0.2593488082391103,0.0,0.33333333333333337,1.0,0.0820135746606335,0.06444565811032218,0.0430898581187599,0.04729344729344728,0.0910131654264453,0.05458768873403022,0.03227601558152479,0.10815500289184496,0.04422169811320753,0.046048891415577,0.08134243458475537,0.08220659816116818,0.5655737690653877,0.47981286535550693,0.43855421686746987,0.4095424234752514,0.7901152968710052,0.469034701545491,0.3461622708151406,0.7953830010493181,0.3223685154007656,0.33377461525732266,0.6705082827340605,0.6931279633992946,0.2844359691032512,0.3368646062284215,0.36656933636812905,0.49138974916870115,0.21940266904477213,0.19264321412235663,0.16727740475525987,0.5831865874853364,0.574785504906485,0.3245429107403366,0.19708190885883958,0.5914128497248701,0.0820135746606335,0.06444565811032218,0.0430898581187599,0.04729344729344728,0.0910131654264453,0.05458768873403022,0.03227601558152479,0.10815500289184496,0.04422169811320753,0.046048891415577,0.08134243458475537,0.08220659816116818,0.5655737690653877,0.47981286535550693,0.43855421686746987,0.4095424234752514,0.7901152968710052,0.469034701545491,0.3461622708151406,0.7953830010493181,0.3223685154007656,0.33377461525732266,0.6705082827340605,0.6931279633992946,0.2844359691032512,0.3368646062284215,0.36656933636812905,0.49138974916870115,0.21940266904477213,0.19264321412235663,0.16727740475525987,0.5831865874853364,0.574785504906485,0.3245429107403366,0.19708190885883958,0.5914128497248701,0.08173618940248026,0.06444565811032218,0.0430898581187599,0.04729344729344728,0.0910131654264453,0.05458768873403022,0.03227601558152479,0.10815500289184496,0.04422169811320753,0.046048891415577,0.08134243458475537,0.08220659816116818,0.5655737690653877,0.47981286535550693,0.43855421686746987,0.4095424234752514,0.7901152968710052,0.469034701545491,0.3461622708151406,0.7953830010493181,0.3223685154007656,0.33377461525732266,0.6705082827340605,0.6931279633992946,0.2844359691032512,0.3368646062284215,0.36656933636812905,0.49138974916870115,0.21940266904477213,0.19264321412235663,0.16727740475525987,0.5831865874853364,0.574785504906485,0.3245429107403366,0.19708190885883958,0.5914128497248701
0.42165199462706676,0.0,0.33333333333333337,1.0,0.07579185520361989,0.09830693610049154,0.05465055176037836,0.06153846153846146,0.05552375500858611,0.05749128919860627,0.04117974401780747,0.0694042799305957,0.06662735849056606,0.03297328027288232,0.04948805460750849,0.07842076798269335,0.5236730529037248,0.7304821621203443,0.520597778614458,0.5142144484046387,0.4793022548504995,0.4887088226263925,0.419914823390807,0.5162644281217208,0.48528109802217023,0.24077444977660112,0.4349821706439212,0.6661171835692583,0.5006893481483523,0.3947987570636666,0.36975617376283143,0.19957090248192966,0.38690422107097167,0.1576998728141188,0.13270835748779497,0.5939863479693077,0.3283218704112816,0.3452707611217489,0.3229769562216056,0.733241921477215,0.07579185520361989,0.09830693610049154,0.05465055176037836,0.06153846153846146,0.05552375500858611,0.05749128919860627,0.04117974401780747,0.0694042799305957,0.06662735849056606,0.03297328027288232,0.04948805460750849,0.07842076798269335,0.5236730529037248,0.7304821621203443,0.520597778614458,0.5142144484046387,0.4793022548504995,0.4887088226263925,0.419914823390807,0.5162644281217208,0.48528109802217023,0.24077444977660112,0.4349821706439212,0.6661171835692583,0.5006893481483523,0.3947987570636666,0.36975617376283143,0.19957090248192966,0.38690422107097167,0.1576998728141188,0.13270835748779497,0.5939863479693077,0.3283218704112816,0.3452707611217489,0.3229769562216056,0.733241921477215,0.0755355129650507,0.09830693610049154,0.05465055176037836,0.06153846153846146,0.05552375500858611,0.05749128919860627,0.04117974401780747,0.0694042799305957,0.06662735849056606,0.03297328027288232,0.04948805460750849,0.07842076798269335,0.5236730529037248,0.7304821621203443,0.520597778614458,0.5142144484046387,0.4793022548504995,0.4887088226263925,0.419914823390807,0.5162644281217208,0.48528109802217023,0.24077444977660112,0.4349821706439212,0.6661171835692583,0.5006893481483523,0.3947987570636666,0.36975617376283143,0.19957090248192966,0.38690422107097167,0.1576998728141188,0.13270835748779497,0.5939863479693077,0.3283218704112816,0.3452707611217489,0.3229769562216056,0.733241921477215
0.7142430181693847,0.0,0.33333333333333337,0.6666666666666666,0.1447963800904978,0.11523757509557622,0.15239096163951654,0.15270655270655267,0.18317115054378932,0.09756097560975616,0.11185308848080136,0.13591671486408333,0.11969339622641506,0.11540648095508815,0.1296928327645051,0.11898323418063819,0.4047919283611805,0.26433921756764445,0.604819277108434,0.511530550329526,0.7310449610788425,0.1986851411751751,0.3333581080447112,0.3756558237145855,0.26475753856490347,0.256660599040212,0.40714230394473017,0.35521011125790225,0.3209301151514312,0.3931504016208054,0.3006679656678468,0.26615098902342815,0.3968808175965943,0.24472973274851473,0.4296698237728238,0.41398316016605374,0.32594032820347696,0.6214557516235164,0.31502889883283736,0.22918343378701334,0.1447963800904978,0.11523757509557622,0.15239096163951654,0.15270655270655267,0.18317115054378932,0.09756097560975616,0.11185308848080136,0.13591671486408333,0.11969339622641506,0.11540648095508815,0.1296928327645051,0.11898323418063819,0.4047919283611805,0.26433921756764445,0.604819277108434,0.511530550329526,0.7310449610788425,0.1986851411751751,0.3333581080447112,0.3756558237145855,0.26475753856490347,0.256660599040212,0.40714230394473017,0.35521011125790225,0.3209301151514312,0.3931504016208054,0.3006679656678468,0.26615098902342815,0.3968808175965943,0.24472973274851473,0.4296698237728238,0.41398316016605374,0.32594032820347696,0.6214557516235164,0.31502889883283736,0.22918343378701334,0.1443066516347238,0.11523757509557622,0.15239096163951654,0.15270655270655267,0.18317115054378932,0.09756097560975616,0.11185308848080136,0.13591671486408333,0.11969339622641506,0.11540648095508815,0.1296928327645051,0.11898323418063819,0.4047919283611805,0.26433921756764445,0.604819277108434,0.511530550329526,0.7310449610788425,0.1986851411751751,0.3333581080447112,0.3756558237145855,0.26475753856490347,0.256660599040212,0.40714230394473017,0.35521011125790225,0.3209301151514312,0.3931504016208054,0.3006679656678468,0.26615098902342815,0.3968808175965943,0.24472973274851473,0.4296698237728238,0.41398316016605374,0.32594032820347696,0.6214557516235164,0.31502889883283736,0.22918343378701334
0.6174960477694798,0.0,0.33333333333333337,0.33333333333333337,0.3738687782805429,0.2905516111414528,0.21439831844456125,0.262108262108262,0.33714939896966223,0.29849012775842054,0.327212020033389,0.29901677270098315,0.24764150943396224,0.3627060830017055,0.34527872582480085,0.3239588967009195,0.592370745038157,0.32383244090925256,0.2081701807228915,0.24012135748377506,0.5447157139492029,0.34488421334532093,0.5447917650874459,0.34557537040923414,0.12740455793442274,0.5733906999834519,0.5784505608393635,0.5175355460048068,0.31325870749517026,0.5743164777024949,0.4485008214495201,0.28399276399324513,0.32689774478885436,0.2793387213076448,0.18515315407858868,0.506040312787639,0.47708522677986576,0.4350771768587247,0.4701630802311101,0.38005035600943504,0.3738687782805429,0.2905516111414528,0.21439831844456125,0.262108262108262,0.33714939896966223,0.29849012775842054,0.327212020033389,0.29901677270098315,0.24764150943396224,0.3627060830017055,0.34527872582480085,0.3239588967009195,0.592370745038157,0.32383244090925256,0.2081701807228915,0.24012135748377506,0.5447157139492029,0.34488421334532093,0.5447917650874459,0.34557537040923414,0.12740455793442274,0.5733906999834519,0.5784505608393635,0.5175355460048068,0.31325870749517026,0.5743164777024949,0.4485008214495201,0.28399276399324513,0.32689774478885436,0.2793387213076448,0.18515315407858868,0.506040312787639,0.47708522677986576,0.4350771768587247,0.4701630802311101,0.38005035600943504,0.37260428410372026,0.2905516111414528,0.21439831844456125,0.262108262108262,0.33714939896966223,0.29849012775842054,0.327212020033389,0.29901677270098315,0.24764150943396224,0.3627060830017055,0.34527872582480085,0.3239588967009195,0.592370745038157,0.32383244090925256,0.2081701807228915,0.24012135748377506,0.5447157139492029,0.34488421334532093,0.5447917650874459,0.34557537040923414,0.12740455793442274,0.5733906999834519,0.5784505608393635,0.5175355460048068,0.31325870749517026,0.5743164777024949,0.4485008214495201,0.28399276399324513,0.32689774478885436,0.2793387213076448,0.18515315407858868,0.506040312787639,0.47708522677986576,0.4350771768587247,0.4701630802311101,0.38005035600943504
